Day,Date,Time,Hour,ReadingDateTime,Value,Season
Thu,01/10/2009,00:00,0,01/10/2009 00:00,172.7,S3
Thu,01/10/2009,01:00,1,01/10/2009 01:00,204.7,S3
Thu,01/10/2009,02:00,2,01/10/2009 02:00,115.3,S3
Thu,01/10/2009,03:00,3,01/10/2009 03:00,120.9,S3
Thu,01/10/2009,04:00,4,01/10/2009 04:00,255.10001,S3
Thu,01/10/2009,05:00,5,01/10/2009 05:00,783.79999,S3
Thu,01/10/2009,06:00,6,01/10/2009 06:00,1042,S3
Thu,01/10/2009,07:00,7,01/10/2009 07:00,749.20001,S3
Thu,01/10/2009,08:00,8,01/10/2009 08:00,889.90002,S3
Thu,01/10/2009,09:00,9,01/10/2009 09:00,825,S3
Thu,01/10/2009,10:00,10,01/10/2009 10:00,802.70001,S3
Thu,01/10/2009,11:00,11,01/10/2009 11:00,812.90002,S3
Thu,01/10/2009,12:00,12,01/10/2009 12:00,1248.09998,S3
Thu,01/10/2009,13:00,13,01/10/2009 13:00,1424.59998,S3
Thu,01/10/2009,14:00,14,01/10/2009 14:00,980.09998,S3
Thu,01/10/2009,15:00,15,01/10/2009 15:00,1010,S3
Thu,01/10/2009,16:00,16,01/10/2009 16:00,983.40002,S3
Thu,01/10/2009,17:00,17,01/10/2009 17:00,988.90002,S3
Thu,01/10/2009,18:00,18,01/10/2009 18:00,1025.5,S3
Thu,01/10/2009,19:00,19,01/10/2009 19:00,1393.30005,S3
Thu,01/10/2009,20:00,20,01/10/2009 20:00,1120.69995,S3
Thu,01/10/2009,21:00,21,01/10/2009 21:00,1199.19995,S3
Thu,01/10/2009,22:00,22,01/10/2009 22:00,1220.90002,S3
Thu,01/10/2009,23:00,23,01/10/2009 23:00,838.20001,S3
Fri,02/10/2009,00:00,0,02/10/2009 00:00,364.70001,S3
Fri,02/10/2009,01:00,1,02/10/2009 01:00,123.8,S3
Fri,02/10/2009,02:00,2,02/10/2009 02:00,137.39999,S3
Fri,02/10/2009,03:00,3,02/10/2009 03:00,165.60001,S3
Fri,02/10/2009,04:00,4,02/10/2009 04:00,272.10001,S3
Fri,02/10/2009,05:00,5,02/10/2009 05:00,635.90002,S3
Fri,02/10/2009,06:00,6,02/10/2009 06:00,1107.90002,S3
Fri,02/10/2009,07:00,7,02/10/2009 07:00,904.79999,S3
Fri,02/10/2009,08:00,8,02/10/2009 08:00,987.20001,S3
Fri,02/10/2009,09:00,9,02/10/2009 09:00,813.70001,S3
Fri,02/10/2009,10:00,10,02/10/2009 10:00,905.5,S3
Fri,02/10/2009,11:00,11,02/10/2009 11:00,881.20001,S3
Fri,02/10/2009,12:00,12,02/10/2009 12:00,,S3
Fri,02/10/2009,13:00,13,02/10/2009 13:00,786.09998,S3
Fri,02/10/2009,14:00,14,02/10/2009 14:00,620.20001,S3
Fri,02/10/2009,15:00,15,02/10/2009 15:00,748.29999,S3
Fri,02/10/2009,16:00,16,02/10/2009 16:00,709.40002,S3
Fri,02/10/2009,17:00,17,02/10/2009 17:00,685.90002,S3
Fri,02/10/2009,18:00,18,02/10/2009 18:00,588.40002,S3
Fri,02/10/2009,19:00,19,02/10/2009 19:00,785.59998,S3
Fri,02/10/2009,20:00,20,02/10/2009 20:00,490.39999,S3
Fri,02/10/2009,21:00,21,02/10/2009 21:00,534.90002,S3
Fri,02/10/2009,22:00,22,02/10/2009 22:00,703.90002,S3
Fri,02/10/2009,23:00,23,02/10/2009 23:00,357.89999,S3
Sat,03/10/2009,00:00,0,03/10/2009 00:00,172.10001,S3
Sat,03/10/2009,01:00,1,03/10/2009 01:00,95.5,S3
Sat,03/10/2009,02:00,2,03/10/2009 02:00,127.1,S3
Sat,03/10/2009,03:00,3,03/10/2009 03:00,148.2,S3
Sat,03/10/2009,04:00,4,03/10/2009 04:00,141.60001,S3
Sat,03/10/2009,05:00,5,03/10/2009 05:00,145.8,S3
Sat,03/10/2009,06:00,6,03/10/2009 06:00,184.2,S3
Sat,03/10/2009,07:00,7,03/10/2009 07:00,313.20001,S3
Sat,03/10/2009,08:00,8,03/10/2009 08:00,594.90002,S3
Sat,03/10/2009,09:00,9,03/10/2009 09:00,435.89999,S3
Sat,03/10/2009,10:00,10,03/10/2009 10:00,315.79999,S3
Sat,03/10/2009,11:00,11,03/10/2009 11:00,339.5,S3
Sat,03/10/2009,12:00,12,03/10/2009 12:00,358.20001,S3
Sat,03/10/2009,13:00,13,03/10/2009 13:00,368.70001,S3
Sat,03/10/2009,14:00,14,03/10/2009 14:00,374.60001,S3
Sat,03/10/2009,15:00,15,03/10/2009 15:00,363.70001,S3
Sat,03/10/2009,16:00,16,03/10/2009 16:00,422,S3
Sat,03/10/2009,17:00,17,03/10/2009 17:00,438.5,S3
Sat,03/10/2009,18:00,18,03/10/2009 18:00,479.20001,S3
Sat,03/10/2009,19:00,19,03/10/2009 19:00,364.20001,S3
Sat,03/10/2009,20:00,20,03/10/2009 20:00,310.39999,S3
Sat,03/10/2009,21:00,21,03/10/2009 21:00,283.29999,S3
Sat,03/10/2009,22:00,22,03/10/2009 22:00,468.60001,S3
Sat,03/10/2009,23:00,23,03/10/2009 23:00,494.89999,S3
Sun,04/10/2009,00:00,0,04/10/2009 00:00,234,S3
Sun,04/10/2009,01:00,1,04/10/2009 01:00,154.2,S3
Sun,04/10/2009,02:00,2,04/10/2009 02:00,139,S3
Sun,04/10/2009,03:00,3,04/10/2009 03:00,155.8,S3
Sun,04/10/2009,04:00,4,04/10/2009 04:00,161.89999,S3
Sun,04/10/2009,05:00,5,04/10/2009 05:00,218.8,S3
Sun,04/10/2009,06:00,6,04/10/2009 06:00,214.2,S3
Sun,04/10/2009,07:00,7,04/10/2009 07:00,256,S3
Sun,04/10/2009,08:00,8,04/10/2009 08:00,463.20001,S3
Sun,04/10/2009,09:00,9,04/10/2009 09:00,566.20001,S3
Sun,04/10/2009,10:00,10,04/10/2009 10:00,465.60001,S3
Sun,04/10/2009,11:00,11,04/10/2009 11:00,420,S3
Sun,04/10/2009,12:00,12,04/10/2009 12:00,423.60001,S3
Sun,04/10/2009,13:00,13,04/10/2009 13:00,538.79999,S3
Sun,04/10/2009,14:00,14,04/10/2009 14:00,447.39999,S3
Sun,04/10/2009,15:00,15,04/10/2009 15:00,421,S3
Sun,04/10/2009,16:00,16,04/10/2009 16:00,345.60001,S3
Sun,04/10/2009,17:00,17,04/10/2009 17:00,502.60001,S3
Sun,04/10/2009,18:00,18,04/10/2009 18:00,504.60001,S3
Sun,04/10/2009,19:00,19,04/10/2009 19:00,488.60001,S3
Sun,04/10/2009,20:00,20,04/10/2009 20:00,438.10001,S3
Sun,04/10/2009,21:00,21,04/10/2009 21:00,342.70001,S3
Sun,04/10/2009,22:00,22,04/10/2009 22:00,357.20001,S3
Sun,04/10/2009,23:00,23,04/10/2009 23:00,328.10001,S3
Mon,05/10/2009,00:00,0,05/10/2009 00:00,266.70001,S3
Mon,05/10/2009,01:00,1,05/10/2009 01:00,142.89999,S3
Mon,05/10/2009,02:00,2,05/10/2009 02:00,144.39999,S3
Mon,05/10/2009,03:00,3,05/10/2009 03:00,189.8,S3
Mon,05/10/2009,04:00,4,05/10/2009 04:00,258.29999,S3
Mon,05/10/2009,05:00,5,05/10/2009 05:00,435,S3
Mon,05/10/2009,06:00,6,05/10/2009 06:00,612.40002,S3
Mon,05/10/2009,07:00,7,05/10/2009 07:00,675.59998,S3
Mon,05/10/2009,08:00,8,05/10/2009 08:00,577.90002,S3
Mon,05/10/2009,09:00,9,05/10/2009 09:00,727.79999,S3
Mon,05/10/2009,10:00,10,05/10/2009 10:00,911.09998,S3
Mon,05/10/2009,11:00,11,05/10/2009 11:00,830.20001,S3
Mon,05/10/2009,12:00,12,05/10/2009 12:00,913.70001,S3
Mon,05/10/2009,13:00,13,05/10/2009 13:00,901,S3
Mon,05/10/2009,14:00,14,05/10/2009 14:00,980.59998,S3
Mon,05/10/2009,15:00,15,05/10/2009 15:00,955.90002,S3
Mon,05/10/2009,16:00,16,05/10/2009 16:00,988.70001,S3
Mon,05/10/2009,17:00,17,05/10/2009 17:00,889.09998,S3
Mon,05/10/2009,18:00,18,05/10/2009 18:00,851.70001,S3
Mon,05/10/2009,19:00,19,05/10/2009 19:00,564.09998,S3
Mon,05/10/2009,20:00,20,05/10/2009 20:00,505.39999,S3
Mon,05/10/2009,21:00,21,05/10/2009 21:00,343.10001,S3
Mon,05/10/2009,22:00,22,05/10/2009 22:00,307.89999,S3
Mon,05/10/2009,23:00,23,05/10/2009 23:00,252.89999,S3
Tue,06/10/2009,00:00,0,06/10/2009 00:00,159.10001,S3
Tue,06/10/2009,01:00,1,06/10/2009 01:00,145.8,S3
Tue,06/10/2009,02:00,2,06/10/2009 02:00,123,S3
Tue,06/10/2009,03:00,3,06/10/2009 03:00,159.10001,S3
Tue,06/10/2009,04:00,4,06/10/2009 04:00,182,S3
Tue,06/10/2009,05:00,5,06/10/2009 05:00,337.5,S3
Tue,06/10/2009,06:00,6,06/10/2009 06:00,592.5,S3
Tue,06/10/2009,07:00,7,06/10/2009 07:00,498.39999,S3
Tue,06/10/2009,08:00,8,06/10/2009 08:00,535.5,S3
Tue,06/10/2009,09:00,9,06/10/2009 09:00,565.90002,S3
Tue,06/10/2009,10:00,10,06/10/2009 10:00,588.40002,S3
Tue,06/10/2009,11:00,11,06/10/2009 11:00,660.20001,S3
Tue,06/10/2009,12:00,12,06/10/2009 12:00,647.70001,S3
Tue,06/10/2009,13:00,13,06/10/2009 13:00,535.90002,S3
Tue,06/10/2009,14:00,14,06/10/2009 14:00,545.5,S3
Tue,06/10/2009,15:00,15,06/10/2009 15:00,442.89999,S3
Tue,06/10/2009,16:00,16,06/10/2009 16:00,585.5,S3
Tue,06/10/2009,17:00,17,06/10/2009 17:00,508.20001,S3
Tue,06/10/2009,18:00,18,06/10/2009 18:00,479.29999,S3
Tue,06/10/2009,19:00,19,06/10/2009 19:00,396.29999,S3
Tue,06/10/2009,20:00,20,06/10/2009 20:00,254.8,S3
Tue,06/10/2009,21:00,21,06/10/2009 21:00,324.70001,S3
Tue,06/10/2009,22:00,22,06/10/2009 22:00,231.7,S3
Tue,06/10/2009,23:00,23,06/10/2009 23:00,205.39999,S3
Wed,07/10/2009,00:00,0,07/10/2009 00:00,82.6,S3
Wed,07/10/2009,01:00,1,07/10/2009 01:00,67.3,S3
Wed,07/10/2009,02:00,2,07/10/2009 02:00,71.5,S3
Wed,07/10/2009,03:00,3,07/10/2009 03:00,72.9,S3
Wed,07/10/2009,04:00,4,07/10/2009 04:00,138.89999,S3
Wed,07/10/2009,05:00,5,07/10/2009 05:00,514.20001,S3
Wed,07/10/2009,06:00,6,07/10/2009 06:00,960,S3
Wed,07/10/2009,07:00,7,07/10/2009 07:00,875.90002,S3
Wed,07/10/2009,08:00,8,07/10/2009 08:00,1183.30005,S3
Wed,07/10/2009,09:00,9,07/10/2009 09:00,755.20001,S3
Wed,07/10/2009,10:00,10,07/10/2009 10:00,662.40002,S3
Wed,07/10/2009,11:00,11,07/10/2009 11:00,675,S3
Wed,07/10/2009,12:00,12,07/10/2009 12:00,437.5,S3
Wed,07/10/2009,13:00,13,07/10/2009 13:00,620.40002,S3
Wed,07/10/2009,14:00,14,07/10/2009 14:00,589.40002,S3
Wed,07/10/2009,15:00,15,07/10/2009 15:00,628.59998,S3
Wed,07/10/2009,16:00,16,07/10/2009 16:00,691.09998,S3
Wed,07/10/2009,17:00,17,07/10/2009 17:00,442.20001,S3
Wed,07/10/2009,18:00,18,07/10/2009 18:00,411.89999,S3
Wed,07/10/2009,19:00,19,07/10/2009 19:00,555.90002,S3
Wed,07/10/2009,20:00,20,07/10/2009 20:00,320.29999,S3
Wed,07/10/2009,21:00,21,07/10/2009 21:00,469,S3
Wed,07/10/2009,22:00,22,07/10/2009 22:00,369.79999,S3
Wed,07/10/2009,23:00,23,07/10/2009 23:00,348.5,S3
Thu,08/10/2009,00:00,0,08/10/2009 00:00,163,S3
Thu,08/10/2009,01:00,1,08/10/2009 01:00,116.8,S3
Thu,08/10/2009,02:00,2,08/10/2009 02:00,132.7,S3
Thu,08/10/2009,03:00,3,08/10/2009 03:00,213.10001,S3
Thu,08/10/2009,04:00,4,08/10/2009 04:00,431.29999,S3
Thu,08/10/2009,05:00,5,08/10/2009 05:00,1080.09998,S3
Thu,08/10/2009,06:00,6,08/10/2009 06:00,1417.59998,S3
Thu,08/10/2009,07:00,7,08/10/2009 07:00,858.29999,S3
Thu,08/10/2009,08:00,8,08/10/2009 08:00,1069.80005,S3
Thu,08/10/2009,09:00,9,08/10/2009 09:00,1029.09998,S3
Thu,08/10/2009,10:00,10,08/10/2009 10:00,1334.90002,S3
Thu,08/10/2009,11:00,11,08/10/2009 11:00,1098.30005,S3
Thu,08/10/2009,12:00,12,08/10/2009 12:00,765.5,S3
Thu,08/10/2009,13:00,13,08/10/2009 13:00,687.5,S3
Thu,08/10/2009,14:00,14,08/10/2009 14:00,547.90002,S3
Thu,08/10/2009,15:00,15,08/10/2009 15:00,855.09998,S3
Thu,08/10/2009,16:00,16,08/10/2009 16:00,637.09998,S3
Thu,08/10/2009,17:00,17,08/10/2009 17:00,827.59998,S3
Thu,08/10/2009,18:00,18,08/10/2009 18:00,832.79999,S3
Thu,08/10/2009,19:00,19,08/10/2009 19:00,805.5,S3
Thu,08/10/2009,20:00,20,08/10/2009 20:00,513.09998,S3
Thu,08/10/2009,21:00,21,08/10/2009 21:00,396.5,S3
Thu,08/10/2009,22:00,22,08/10/2009 22:00,238.10001,S3
Thu,08/10/2009,23:00,23,08/10/2009 23:00,283.79999,S3
Fri,09/10/2009,00:00,0,09/10/2009 00:00,180.7,S3
Fri,09/10/2009,01:00,1,09/10/2009 01:00,140.89999,S3
Fri,09/10/2009,02:00,2,09/10/2009 02:00,195.8,S3
Fri,09/10/2009,03:00,3,09/10/2009 03:00,227.5,S3
Fri,09/10/2009,04:00,4,09/10/2009 04:00,401.60001,S3
Fri,09/10/2009,05:00,5,09/10/2009 05:00,720.90002,S3
Fri,09/10/2009,06:00,6,09/10/2009 06:00,843.09998,S3
Fri,09/10/2009,07:00,7,09/10/2009 07:00,897.20001,S3
Fri,09/10/2009,08:00,8,09/10/2009 08:00,855.40002,S3
Fri,09/10/2009,09:00,9,09/10/2009 09:00,256.29999,S3
Fri,09/10/2009,10:00,10,09/10/2009 10:00,229.89999,S3
Fri,09/10/2009,11:00,11,09/10/2009 11:00,141.39999,S3
Fri,09/10/2009,12:00,12,09/10/2009 12:00,232.10001,S3
Fri,09/10/2009,13:00,13,09/10/2009 13:00,222.5,S3
Fri,09/10/2009,14:00,14,09/10/2009 14:00,230.5,S3
Fri,09/10/2009,15:00,15,09/10/2009 15:00,206.10001,S3
Fri,09/10/2009,16:00,16,09/10/2009 16:00,488.10001,S3
Fri,09/10/2009,17:00,17,09/10/2009 17:00,769.29999,S3
Fri,09/10/2009,18:00,18,09/10/2009 18:00,596.70001,S3
Fri,09/10/2009,19:00,19,09/10/2009 19:00,631.59998,S3
Fri,09/10/2009,20:00,20,09/10/2009 20:00,541.09998,S3
Fri,09/10/2009,21:00,21,09/10/2009 21:00,633.20001,S3
Fri,09/10/2009,22:00,22,09/10/2009 22:00,560.40002,S3
Fri,09/10/2009,23:00,23,09/10/2009 23:00,391.39999,S3
Sat,10/10/2009,00:00,0,10/10/2009 00:00,310.60001,S3
Sat,10/10/2009,01:00,1,10/10/2009 01:00,266.79999,S3
Sat,10/10/2009,02:00,2,10/10/2009 02:00,200.8,S3
Sat,10/10/2009,03:00,3,10/10/2009 03:00,192.89999,S3
Sat,10/10/2009,04:00,4,10/10/2009 04:00,266.5,S3
Sat,10/10/2009,05:00,5,10/10/2009 05:00,267.5,S3
Sat,10/10/2009,06:00,6,10/10/2009 06:00,376.29999,S3
Sat,10/10/2009,07:00,7,10/10/2009 07:00,518,S3
Sat,10/10/2009,08:00,8,10/10/2009 08:00,962.59998,S3
Sat,10/10/2009,09:00,9,10/10/2009 09:00,881.79999,S3
Sat,10/10/2009,10:00,10,10/10/2009 10:00,559.90002,S3
Sat,10/10/2009,11:00,11,10/10/2009 11:00,805,S3
Sat,10/10/2009,12:00,12,10/10/2009 12:00,723.90002,S3
Sat,10/10/2009,13:00,13,10/10/2009 13:00,749.5,S3
Sat,10/10/2009,14:00,14,10/10/2009 14:00,802,S3
Sat,10/10/2009,15:00,15,10/10/2009 15:00,1027.40002,S3
Sat,10/10/2009,16:00,16,10/10/2009 16:00,1046,S3
Sat,10/10/2009,17:00,17,10/10/2009 17:00,1149.19995,S3
Sat,10/10/2009,18:00,18,10/10/2009 18:00,840.09998,S3
Sat,10/10/2009,19:00,19,10/10/2009 19:00,628.29999,S3
Sat,10/10/2009,20:00,20,10/10/2009 20:00,634.90002,S3
Sat,10/10/2009,21:00,21,10/10/2009 21:00,572.79999,S3
Sat,10/10/2009,22:00,22,10/10/2009 22:00,465.39999,S3
Sat,10/10/2009,23:00,23,10/10/2009 23:00,503.60001,S3
Sun,11/10/2009,00:00,0,11/10/2009 00:00,400.29999,S3
Sun,11/10/2009,01:00,1,11/10/2009 01:00,212.3,S3
Sun,11/10/2009,02:00,2,11/10/2009 02:00,179.7,S3
Sun,11/10/2009,03:00,3,11/10/2009 03:00,163.8,S3
Sun,11/10/2009,04:00,4,11/10/2009 04:00,189.8,S3
Sun,11/10/2009,05:00,5,11/10/2009 05:00,185.7,S3
Sun,11/10/2009,06:00,6,11/10/2009 06:00,207.7,S3
Sun,11/10/2009,07:00,7,11/10/2009 07:00,226.5,S3
Sun,11/10/2009,08:00,8,11/10/2009 08:00,274.10001,S3
Sun,11/10/2009,09:00,9,11/10/2009 09:00,324.39999,S3
Sun,11/10/2009,10:00,10,11/10/2009 10:00,307.5,S3
Sun,11/10/2009,11:00,11,11/10/2009 11:00,278.70001,S3
Sun,11/10/2009,12:00,12,11/10/2009 12:00,315.5,S3
Sun,11/10/2009,13:00,13,11/10/2009 13:00,293.70001,S3
Sun,11/10/2009,14:00,14,11/10/2009 14:00,519.5,S3
Sun,11/10/2009,15:00,15,11/10/2009 15:00,647.90002,S3
Sun,11/10/2009,16:00,16,11/10/2009 16:00,495.89999,S3
Sun,11/10/2009,17:00,17,11/10/2009 17:00,682.70001,S3
Sun,11/10/2009,18:00,18,11/10/2009 18:00,602.90002,S3
Sun,11/10/2009,19:00,19,11/10/2009 19:00,407.20001,S3
Sun,11/10/2009,20:00,20,11/10/2009 20:00,527.29999,S3
Sun,11/10/2009,21:00,21,11/10/2009 21:00,311.70001,S3
Sun,11/10/2009,22:00,22,11/10/2009 22:00,335.60001,S3
Sun,11/10/2009,23:00,23,11/10/2009 23:00,235,S3
Mon,12/10/2009,00:00,0,12/10/2009 00:00,132.7,S3
Mon,12/10/2009,01:00,1,12/10/2009 01:00,77.7,S3
Mon,12/10/2009,02:00,2,12/10/2009 02:00,86.5,S3
Mon,12/10/2009,03:00,3,12/10/2009 03:00,143.7,S3
Mon,12/10/2009,04:00,4,12/10/2009 04:00,298.60001,S3
Mon,12/10/2009,05:00,5,12/10/2009 05:00,780.79999,S3
Mon,12/10/2009,06:00,6,12/10/2009 06:00,1045.90002,S3
Mon,12/10/2009,07:00,7,12/10/2009 07:00,1056.90002,S3
Mon,12/10/2009,08:00,8,12/10/2009 08:00,1235.19995,S3
Mon,12/10/2009,09:00,9,12/10/2009 09:00,944.29999,S3
Mon,12/10/2009,10:00,10,12/10/2009 10:00,859.09998,S3
Mon,12/10/2009,11:00,11,12/10/2009 11:00,1036,S3
Mon,12/10/2009,12:00,12,12/10/2009 12:00,1068.5,S3
Mon,12/10/2009,13:00,13,12/10/2009 13:00,946.90002,S3
Mon,12/10/2009,14:00,14,12/10/2009 14:00,1102.90002,S3
Mon,12/10/2009,15:00,15,12/10/2009 15:00,1064.59998,S3
Mon,12/10/2009,16:00,16,12/10/2009 16:00,950,S3
Mon,12/10/2009,17:00,17,12/10/2009 17:00,1092.09998,S3
Mon,12/10/2009,18:00,18,12/10/2009 18:00,926,S3
Mon,12/10/2009,19:00,19,12/10/2009 19:00,936.5,S3
Mon,12/10/2009,20:00,20,12/10/2009 20:00,695.5,S3
Mon,12/10/2009,21:00,21,12/10/2009 21:00,619.59998,S3
Mon,12/10/2009,22:00,22,12/10/2009 22:00,546.70001,S3
Mon,12/10/2009,23:00,23,12/10/2009 23:00,483.70001,S3
Tue,13/10/2009,00:00,0,13/10/2009 00:00,338.79999,S3
Tue,13/10/2009,01:00,1,13/10/2009 01:00,247.3,S3
Tue,13/10/2009,02:00,2,13/10/2009 02:00,251.7,S3
Tue,13/10/2009,03:00,3,13/10/2009 03:00,382,S3
Tue,13/10/2009,04:00,4,13/10/2009 04:00,484.89999,S3
Tue,13/10/2009,05:00,5,13/10/2009 05:00,763.5,S3
Tue,13/10/2009,06:00,6,13/10/2009 06:00,1028,S3
Tue,13/10/2009,07:00,7,13/10/2009 07:00,910.29999,S3
Tue,13/10/2009,08:00,8,13/10/2009 08:00,1149.90002,S3
Tue,13/10/2009,09:00,9,13/10/2009 09:00,1374,S3
Tue,13/10/2009,10:00,10,13/10/2009 10:00,1173.90002,S3
Tue,13/10/2009,11:00,11,13/10/2009 11:00,1180.80005,S3
Tue,13/10/2009,12:00,12,13/10/2009 12:00,834.29999,S3
Tue,13/10/2009,13:00,13,13/10/2009 13:00,1145.80005,S3
Tue,13/10/2009,14:00,14,13/10/2009 14:00,874.59998,S3
Tue,13/10/2009,15:00,15,13/10/2009 15:00,1048.59998,S3
Tue,13/10/2009,16:00,16,13/10/2009 16:00,847,S3
Tue,13/10/2009,17:00,17,13/10/2009 17:00,1156.69995,S3
Tue,13/10/2009,18:00,18,13/10/2009 18:00,897.70001,S3
Tue,13/10/2009,19:00,19,13/10/2009 19:00,903.09998,S3
Tue,13/10/2009,20:00,20,13/10/2009 20:00,853.20001,S3
Tue,13/10/2009,21:00,21,13/10/2009 21:00,1034.90002,S3
Tue,13/10/2009,22:00,22,13/10/2009 22:00,665.90002,S3
Tue,13/10/2009,23:00,23,13/10/2009 23:00,723.40002,S3
Wed,14/10/2009,00:00,0,14/10/2009 00:00,516.09998,S3
Wed,14/10/2009,01:00,1,14/10/2009 01:00,268.70001,S3
Wed,14/10/2009,02:00,2,14/10/2009 02:00,290.29999,S3
Wed,14/10/2009,03:00,3,14/10/2009 03:00,313.89999,S3
Wed,14/10/2009,04:00,4,14/10/2009 04:00,428.60001,S3
Wed,14/10/2009,05:00,5,14/10/2009 05:00,794.09998,S3
Wed,14/10/2009,06:00,6,14/10/2009 06:00,1088.40002,S3
Wed,14/10/2009,07:00,7,14/10/2009 07:00,829.79999,S3
Wed,14/10/2009,08:00,8,14/10/2009 08:00,791.29999,S3
Wed,14/10/2009,09:00,9,14/10/2009 09:00,610.20001,S3
Wed,14/10/2009,10:00,10,14/10/2009 10:00,393.60001,S3
Wed,14/10/2009,11:00,11,14/10/2009 11:00,351.79999,S3
Wed,14/10/2009,12:00,12,14/10/2009 12:00,368.89999,S3
Wed,14/10/2009,13:00,13,14/10/2009 13:00,342.89999,S3
Wed,14/10/2009,14:00,14,14/10/2009 14:00,183.60001,S3
Wed,14/10/2009,15:00,15,14/10/2009 15:00,211.60001,S3
Wed,14/10/2009,16:00,16,14/10/2009 16:00,216.10001,S3
Wed,14/10/2009,17:00,17,14/10/2009 17:00,315.70001,S3
Wed,14/10/2009,18:00,18,14/10/2009 18:00,290,S3
Wed,14/10/2009,19:00,19,14/10/2009 19:00,290.10001,S3
Wed,14/10/2009,20:00,20,14/10/2009 20:00,209.89999,S3
Wed,14/10/2009,21:00,21,14/10/2009 21:00,327.5,S3
Wed,14/10/2009,22:00,22,14/10/2009 22:00,438.20001,S3
Wed,14/10/2009,23:00,23,14/10/2009 23:00,480.5,S3
Thu,15/10/2009,00:00,0,15/10/2009 00:00,221.3,S3
Thu,15/10/2009,01:00,1,15/10/2009 01:00,246.89999,S3
Thu,15/10/2009,02:00,2,15/10/2009 02:00,245.39999,S3
Thu,15/10/2009,03:00,3,15/10/2009 03:00,286.5,S3
Thu,15/10/2009,04:00,4,15/10/2009 04:00,480.79999,S3
Thu,15/10/2009,05:00,5,15/10/2009 05:00,780.40002,S3
Thu,15/10/2009,06:00,6,15/10/2009 06:00,1115,S3
Thu,15/10/2009,07:00,7,15/10/2009 07:00,1079.59998,S3
Thu,15/10/2009,08:00,8,15/10/2009 08:00,1173.90002,S3
Thu,15/10/2009,09:00,9,15/10/2009 09:00,1178,S3
Thu,15/10/2009,10:00,10,15/10/2009 10:00,1129.19995,S3
Thu,15/10/2009,11:00,11,15/10/2009 11:00,1321,S3
Thu,15/10/2009,12:00,12,15/10/2009 12:00,1052.5,S3
Thu,15/10/2009,13:00,13,15/10/2009 13:00,1091,S3
Thu,15/10/2009,14:00,14,15/10/2009 14:00,892.20001,S3
Thu,15/10/2009,15:00,15,15/10/2009 15:00,787.09998,S3
Thu,15/10/2009,16:00,16,15/10/2009 16:00,1110.80005,S3
Thu,15/10/2009,17:00,17,15/10/2009 17:00,999.70001,S3
Thu,15/10/2009,18:00,18,15/10/2009 18:00,917.09998,S3
Thu,15/10/2009,19:00,19,15/10/2009 19:00,1021.40002,S3
Thu,15/10/2009,20:00,20,15/10/2009 20:00,768.70001,S3
Thu,15/10/2009,21:00,21,15/10/2009 21:00,602.29999,S3
Thu,15/10/2009,22:00,22,15/10/2009 22:00,482.5,S3
Thu,15/10/2009,23:00,23,15/10/2009 23:00,509,S3
Fri,16/10/2009,00:00,0,16/10/2009 00:00,355,S3
Fri,16/10/2009,01:00,1,16/10/2009 01:00,234.10001,S3
Fri,16/10/2009,02:00,2,16/10/2009 02:00,191.7,S3
Fri,16/10/2009,03:00,3,16/10/2009 03:00,214.89999,S3
Fri,16/10/2009,04:00,4,16/10/2009 04:00,432.79999,S3
Fri,16/10/2009,05:00,5,16/10/2009 05:00,786.90002,S3
Fri,16/10/2009,06:00,6,16/10/2009 06:00,951.59998,S3
Fri,16/10/2009,07:00,7,16/10/2009 07:00,710.79999,S3
Fri,16/10/2009,08:00,8,16/10/2009 08:00,804.5,S3
Fri,16/10/2009,09:00,9,16/10/2009 09:00,814.79999,S3
Fri,16/10/2009,10:00,10,16/10/2009 10:00,719.09998,S3
Fri,16/10/2009,11:00,11,16/10/2009 11:00,842.20001,S3
Fri,16/10/2009,12:00,12,16/10/2009 12:00,756.70001,S3
Fri,16/10/2009,13:00,13,16/10/2009 13:00,843.79999,S3
Fri,16/10/2009,14:00,14,16/10/2009 14:00,723.59998,S3
Fri,16/10/2009,15:00,15,16/10/2009 15:00,809.59998,S3
Fri,16/10/2009,16:00,16,16/10/2009 16:00,765,S3
Fri,16/10/2009,17:00,17,16/10/2009 17:00,768.09998,S3
Fri,16/10/2009,18:00,18,16/10/2009 18:00,748.70001,S3
Fri,16/10/2009,19:00,19,16/10/2009 19:00,505.10001,S3
Fri,16/10/2009,20:00,20,16/10/2009 20:00,394.5,S3
Fri,16/10/2009,21:00,21,16/10/2009 21:00,416.5,S3
Fri,16/10/2009,22:00,22,16/10/2009 22:00,336.10001,S3
Fri,16/10/2009,23:00,23,16/10/2009 23:00,355.10001,S3
Sat,17/10/2009,00:00,0,17/10/2009 00:00,212.10001,S3
Sat,17/10/2009,01:00,1,17/10/2009 01:00,184.39999,S3
Sat,17/10/2009,02:00,2,17/10/2009 02:00,131.7,S3
Sat,17/10/2009,03:00,3,17/10/2009 03:00,269.79999,S3
Sat,17/10/2009,04:00,4,17/10/2009 04:00,295.79999,S3
Sat,17/10/2009,05:00,5,17/10/2009 05:00,362,S3
Sat,17/10/2009,06:00,6,17/10/2009 06:00,434.89999,S3
Sat,17/10/2009,07:00,7,17/10/2009 07:00,609.70001,S3
